방류기간,지역순번,지역,기관,품종순번,품종,방류구분,방류물량1,단위1,방류물량2,단위2,사업비-국비(천원),사업비-지방비-광역시비(천원),사업비-지방비-도비(천원),사업비-지방비-구비(천원),사업비-지방비-시군구(천원),사업비-지방비-기타(천원),사업비-지방비-소계(천원),사업비-민간(천원),사업비-자담(천원),사업비-총액(천원),계약단가(원),기초단가(공고단가)(원),크기(cm 이상),체중(gram),사업구분,사업명,방류장소명,위도,경도,비고,하천,시도 제출여부,FIRA 제출여부,FIRA 마감,중복여부,특성,값
2022-12-16 ~ 2022-12-16,2,인천,인천광역시 옹진군,4,해삼,매입방류,318749,마리,408,kg,0,0,,,150000,,150000,,,150000,536.24,634,,,지자체사업/수산종자관리사업,수산종자매입방류,인천광역시 옹진군 덕적면 진리 산169,37.2376713,126.1279505,,,Y,Y,Y,N,방류연도,2022
2022-12-20 ~ 2022-12-20,2,인천,인천광역시 옹진군,4,해삼,매입방류,320311,마리,410,kg,0,135000,,,15000,,150000,,,150000,534,634,,,지자체사업/수산종자관리사업,수산종자매입방류,인천광역시 옹진군 대청면 대청리 산166-3,37.827214,124.6999091,,,Y,Y,Y,N,방류연도,2022
2022-12-09 ~ 2022-12-09,2,인천,인천광역시 옹진군,4,해삼,매입방류,303967,마리,373,kg,0,135000,,,15000,,150000,,,150000,533.82,634,,,지자체사업/수산종자관리사업,수산종자매입방류,인천광역시 옹진군 백령면 북포리 519,37.9590027,124.6653814,,,Y,Y,Y,N,방류연도,2022
2022-01-19 ~ 2022-01-19,2,인천,인천광역시 옹진군,4,해삼,매입방류,345763,마리,383,kg,,,,,180000,,180000,,,180000,536.64,794,,,지자체사업/수산종자관리사업,수산종자매입방류,인천광역시 옹진군 대청면 대청리 산166-3,37.827214,124.6999091,,,Y,Y,Y,N,방류연도,2022
2022-05-09 ~ 2022-05-09,2,인천,인천광역시 옹진군,4,해삼,매입방류,401014,마리,858,kg,,225000,,,25000,,250000,,,250000,652.66,794,,,지자체사업/수산종자관리사업,수산종자매입방류,인천광역시 옹진군 덕적면 진리 산169,37.2376713,126.1279505,,,Y,Y,Y,N,방류연도,2022
2022-10-21 ~ 2022-10-21,7,전남,전라남도 진도군,4,해삼,매입방류,15000,마리,20,kg,,,8437,,937,,9374,,,9374,625,613,전장 3,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 진도군 철마길 25 진도군청,34.4868712,126.2634853,,,Y,Y,Y,N,방류연도,2022
2022-06-17 ~ 2022-06-18,7,전남,전라남도 해남군,4,해삼,매입방류,60000,마리,127.38,kg,,,22508,,5627,,28135,,,28135,468.91,550,,1~7,기타 지자체사업,해삼 씨뿌림사업,전라남도 해남군 문내면 예락리,34.6032487,126.2907986,,,Y,Y,Y,Y(3),방류연도,2022
2022-06-17 ~ 2022-06-18,7,전남,전라남도 해남군,4,해삼,매입방류,60000,마리,127.38,kg,,,22508,,5627,,28135,,,28135,468.91,550,,1~7,기타 지자체사업,해삼씨뿌림사업,전라남도 해남군 북평면 영전리,34.3180461,126.6009645,,,Y,Y,Y,Y(3),방류연도,2022
2022-06-17 ~ 2022-06-18,7,전남,전라남도 해남군,4,해삼,매입방류,60000,마리,127.38,kg,,,22508,,5627,,28135,,,28135,468.91,550,,1~7,기타 지자체사업,해삼씨뿌림사업,전라남도 해남군 송지면 통호리,34.3250991,126.5580311,,,Y,Y,Y,Y(3),방류연도,2022
2022-06-17 ~ 2022-06-18,7,전남,전라남도 해남군,4,해삼,매입방류,187875,마리,398.85,kg,,,70477,,17619,,88096,,,88096,468.91,550,,1~7,기타 지자체사업,해삼씨뿌림사업,전라남도 해남군 송지면 어불도,34.3391364,126.4726568,,,Y,Y,Y,N,방류연도,2022
2022-05-27 ~ 2022-05-27,7,전남,전라남도 해남군,4,해삼,매입방류,40000,마리,40000,kg,,,,,19640,,19640,,,19640,491,550,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 해남군 북일면 내동,34.4470996,126.712,,,Y,Y,Y,N,방류연도,2022
2022-05-27 ~ 2022-05-27,7,전남,전라남도 해남군,4,해삼,매입방류,38300,마리,38300,kg,,,,,18850,,18850,,,18850,491,550,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 해남군 북평면 영전,34.3373922,126.6002131,,,Y,Y,Y,N,방류연도,2022
2022-05-27 ~ 2022-05-27,7,전남,전라남도 해남군,4,해삼,매입방류,35000,마리,35000,kg,,,,,17185,,17185,,,17185,491,550,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 해남군 화산면 중마,34.4369537,126.4338143,,,Y,Y,Y,Y(3),방류연도,2022
2022-05-27 ~ 2022-05-27,7,전남,전라남도 해남군,4,해삼,매입방류,35000,마리,35000,kg,,,,,17185,,17185,,,17185,491,550,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 해남군 문내면 임하,34.6148168,126.2708611,,,Y,Y,Y,Y(3),방류연도,2022
2022-05-27 ~ 2022-05-27,7,전남,전라남도 해남군,4,해삼,매입방류,35000,마리,35000,kg,,,,,17185,,17185,,,17185,491,550,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 해남군 화원면 별암,34.700424,126.3478537,,,Y,Y,Y,Y(3),방류연도,2022
2022-04-28 ~ 2022-05-11,7,전남,전라남도 신안군,4,해삼,매입방류,626817,마리,1002,kg,,,220000,,27500,,247500,,27500,275000,438,438,전장 4,1~2,지자체사업/수산종자관리사업,해삼씨뿌림,전라남도 신안군 흑산면 오리,34.7206258,125.4587012,,,Y,Y,Y,N,방류연도,2022
2022-04-12 ~ 2022-04-12,7,전남,전라남도 신안군,4,해삼,매입방류,196910,마리,310,kg,,,77625,,8625,,86250,,,86250,438,438,전장 4,1~2,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 신안군 흑산면 오리,34.7209433,125.4580789,,,Y,Y,Y,N,방류연도,2022
2022-05-03 ~ 2022-05-03,6,전북,전라북도 고창군,4,해삼,매입방류,476191,마리,1042,kg,,,400000,,,,400000,,,400000,840,960,,,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 고창군 상하면 자룡리,35.4403206,126.441601,,,Y,Y,Y,N,방류연도,2022
2022-11-11 ~ 2022-11-11,6,전북,전라북도 수산기술연구소,4,해삼,무상방류,40000,마리,48,kg,,,,,,,0,,,0,,,,1~7,기타 지자체사업,바닷고기 종자생산 및 방류,전라북도 고창군 상하면 자룡리,35.4489763,126.4356339,,,Y,Y,Y,N,방류연도,2022
2022-11-08 ~ 2022-11-08,6,전북,전라북도 수산기술연구소,4,해삼,무상방류,100000,마리,116,kg,,,,,,,0,,,0,,,,1~7,기타 지자체사업,바닷고기 종자생산 및 방류,전라북도 군산시 옥도면 어청도길 113-14,36.1200444,125.9733813,,,Y,Y,Y,Y(4),방류연도,2022
2022-11-02 ~ 2022-11-02,6,전북,전라북도 수산기술연구소,4,해삼,무상방류,100000,마리,106,kg,,,,,,,0,,,0,,,,1~7,기타 지자체사업,바닷고기 종자생산 및 방류,전라북도 군산시 옥도면 관리도리 산78-2,35.8093244,126.3723733,,,Y,Y,Y,Y(4),방류연도,2022
2022-11-01 ~ 2022-11-01,6,전북,전라북도 수산기술연구소,4,해삼,무상방류,100000,마리,126,kg,,,,,,,0,,,0,,,,1~7,기타 지자체사업,바닷고기 종자생산 및 방류,전라북도 부안군 위도면 하왕등리 산51,35.6427427,126.1184548,,,Y,Y,Y,Y(4),방류연도,2022
2022-11-01 ~ 2022-11-01,6,전북,전라북도 부안군,4,해삼,무상방류,100000,마리,350,kg,,,,,,,0,,,0,,,,1~7,지자체사업/수산종자관리사업,무상방류,전라북도 부안군 위도면 상왕등리,35.6575218,126.1113617,,,Y,Y,Y,Y(4),방류연도,2022
2022-05-11 ~ 2022-05-11,6,전북,전라북도 부안군,4,해삼,매입방류,634060,마리,1.726,kg,,,420000,,,,420000,,105000,525000,828,920,,2~7,지자체사업/수산종자관리사업,수산자원조성(EEZ공유수면점사용료교부사업),전라북도 부안군 위도면 상왕등리,35.6564338,126.1142892,,,Y,Y,Y,N,방류연도,2022
2022-07-08 ~ 2022-07-08,5,충남,충청남도 서산시,4,해삼,매입방류,61310,마리,76,kg,,,6520,,15210,,21730,5430,,27160,443,505,전장 10,1~2,기타 지자체사업,기타 지자체사업,대한민국,36.9218903,126.3424806,2022년도 해삼 서식환경 조성사업 해삼 입식,,Y,Y,Y,N,방류연도,2022
2022-11-16 ~ 2022-11-16,2,인천,인천광역시 수산자원연구소,,홍합,생산방류,180000,마리,,,,,,,,,0,,,0,,,각장 0.5,~,지자체사업/수산종자관리사업,유용수산종자 자체생산방류,인천광역시 옹진군 백령면 연화리,37.979016,124.6147444,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,,,제주특별자치도 해녀문화유산과,4,홍해삼,매입방류,1030000,마리,1648000,kg,,,920150,,,,920150,,,920150,895.18,968.58,,~,지자체사업/수산종자관리사업,수산종자매입방류,제주특별자치도 제주시 애월해안로 244,33.4667923,126.3378561,"2022년 홍해삼 방류실적 26개소(제주시  13개소, 서귀포시 13개소)- 제주시: 이호, 함덕, 김녕, 행원, 하도, 종달, 용수, 귀일, 구엄, 신엄, 고내, 애월, 고산-서귀포시: 대포, 강정, 색달, 신천, 오조, 신산, 동일, 윌과2, 신도, 가파, 사계, 하례, 신례",,Y,Y,Y,N,방류연도,2022
2022-11-02 ~ 2022-11-02,14,FIRA,한국수산자원공단 제주본부,4,홍해삼,매입방류,100272,마리,200.2,kg,,,94054,,,,94054,,,94054,938,968.58,,1.0~6.6,수산자원조성사업지원/수산자원증대사업(FIRA),연안바다목장,제주도 제주시 추자면 대서리 지선,33.57767,126.17286,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,4,홍해삼,무상방류,240000,마리,480,kg,,,,,,,0,,,,,,,1~7,기타 지자체사업,기타 지자체사업,경상북도 울릉군 울릉읍 저동리,37.5008985,130.9159391,방류물량 산출내역 : 미수*평균무게 2g,,Y,Y,Y,Y(0),방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,4,홍해삼,매입방류,66640,마리,98,kg,,,72000,,18000,,90000,,,90000,1250,1293,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,경상북도 울릉군 서면 남서리,37.4800634,130.8048742,,,Y,Y,Y,Y(2),방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,4,홍해삼,매입방류,45800,마리,59,kg,,,80000,,20000,,100000,,,100000,1230,1293,,1~7,지자체사업/수산종자관리사업,동해안 해삼양식 육성사업,경상북도 울릉군 서면 남양리,37.4560116,130.8622198,,,Y,Y,Y,Y(2),방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,4,홍해삼,매입방류,45800,마리,59,kg,,,80000,,20000,,100000,,,100000,1230,1293,,1~7,지자체사업/수산종자관리사업,동해안 해삼양식 육성사업,경상북도 울릉군 북면 천부리,37.5422792,130.8913915,,,Y,Y,Y,Y(2),방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,4,홍해삼,매입방류,66640,마리,98,kg,,,72000,,18000,,90000,,,90000,1250,1293,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,경상북도 울릉군 울릉읍 도동리,37.4811766,130.9099556,,,Y,Y,Y,Y(2),방류연도,2022
2022-11-22 ~ 2022-11-22,13,수협,수협중앙회,4,홍해삼,매입방류,27554,마리,21,kg,,,,,,,0,,25000,25000,940,940,,,기타 지자체사업,기타 지자체사업,제주특별자치도 제주시 구좌읍 김녕리,33.5619695,126.7459697,제주시수협,,Y,N,Y,N,방류연도,2022
2022-11-16 ~ 2022-11-16,13,수협,수협중앙회,4,홍해삼,매입방류,23938,마리,33,kg,,,,,,,0,,22500,22500,940,940,,,기타 지자체사업,기타 지자체사업,제주특별자치도 서귀포시 성산읍 오조리,33.4765423,126.9229427,성산포수협 ,,Y,N,Y,N,방류연도,2022
2022-11-22 ~ 2022-11-22,13,수협,수협중앙회,4,홍해삼,매입방류,25028,마리,30,kg,,,,,,,0,,22500,22500,899,899,,,기타 지자체사업,기타 지자체사업,제주특별자치도 서귀포시 안덕면 화순리,33.2338878,126.3303829,모슬포수협,,Y,N,Y,N,방류연도,2022
2022-05-23 ~ 2022-05-23,13,수협,수협중앙회,4,홍해삼,매입방류,18461,마리,25,kg,,,,,,,0,,24000,24000,1300,1300,,,기타 지자체사업,기타 지자체사업,경상북도 울릉군 북면 현포리,37.5307772,130.823865,울릉군수협,,Y,N,Y,N,방류연도,2022
2022-12-08 ~ 2022-12-08,7,전남,전라남도 완도군,4,홍해삼,매입방류,195250,마리,158,kg,,,168750,,18750,,187500,,,187500,1285,1420,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,전라남도 완도군 청해진남로 51 완도군청,34.3109776,126.7550754,"완도읍 대야1, 망석리, 금일읍 궁항리, 하화전리, 동송리, 노화읍 충도, 신지면 임촌리, 약산면 당목리, 청산면 진산리, 신흥리, 모동리, 소안면 횡간도, 금당면 울포리, 생일면 덕우도",,Y,Y,Y,N,방류연도,2022
2022-12-20 ~ 2022-12-20,11,제주,제주특별자치도,4,홍해삼,매입방류,30000,마리,77,kg,,,28260,,,,28260,,,28260,942,968.58,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,제주특별자치도 서귀포시 예래동 2822-4,33.2486522,126.4124374,,,Y,N,Y,N,방류연도,2022
2022-12-20 ~ 2022-12-20,11,제주,제주특별자치도,4,홍해삼,매입방류,20000,마리,51,kg,,,18840,,,,18840,,,18840,942,968.58,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,제주특별자치도 서귀포시 대륜동 978,33.2444206,126.5108962,,,Y,N,Y,N,방류연도,2022
2022-12-20 ~ 2022-12-20,11,제주,제주특별자치도,4,홍해삼,매입방류,10000,마리,17,kg,,,9430,,,,9430,,,9430,943,968.58,,1~7,지자체사업/수산종자관리사업,수산종자매입방류,제주특별자치도 서귀포시 대륜동 978,33.2444206,126.5108962,,,Y,N,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 제주시,4,홍해삼,매입방류,21000,마리,2856,kg,,,20007,,,,20007,,,20007,944.37,944.37,,1~7,지자체사업/수산종자관리사업,어촌계수산종자방류,제주특별자치도 제주시 구좌읍 하도리 1767-1,33.5266392,126.8848258,"기존 사업비 도비 : 40,000 천원계약단가 : 20,007,420원수정사업비 도비 : 20,007천원계약단가 : 944.37원",,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 제주시,4,홍해삼,매입방류,21170,마리,29,kg,,,19992,,,,19992,,,19992,944.37,944.37,,1~7,지자체사업/수산종자관리사업,어촌계수산종자방류,제주특별자치도 제주시 애월읍 하귀2리,33.4906254,126.3888017,"기존 사업비 도비 : 40,000 천원계약단가 : 19992310원수정사업비 도비 : 19,992천원계약단가 : 944.37원",,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,생산방류,20000,마리,10,kg,,,40000,,,,40000,,,40000,,,,1~10,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 대정읍 가파리 581,33.1206371,126.2671204,,,Y,Y,Y,Y(5),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,시험방류,100000,마리,40,kg,,,40000,,,,40000,,,40000,,,,01~1,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 표선면 표선중앙로 74-1,33.326494,126.831638,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,시험방류,100000,마리,40,kg,,,40000,,,,40000,,,40000,,,,01~1,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 태수로70번길 17-17,33.2922889,126.7393618,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,생산방류,20000,마리,10,kg,,,40000,,,,40000,,,40000,,,,1~10,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 조함해안로 525,33.5434231,126.6697752,,,Y,Y,Y,Y(5),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,시험방류,100000,마리,40,kg,,,40000,,,,40000,,,40000,,,,01~1,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 구좌읍 행원리 2334,33.5340986,126.7954364,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,시험방류,100000,마리,40,kg,,,40000,,,,40000,,,40000,,,,01~1,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 영천동 2916,33.2844099,126.5796743,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,생산방류,20000,마리,10,kg,,,40000,,,,40000,,,40000,,,,1~10,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 애월읍 고내리 산3-1,33.4600833,126.339176,,,Y,Y,Y,Y(5),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,생산방류,20000,마리,10,kg,,,40000,,,,40000,,,40000,,,,1~10,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 한경면 고산리 2090-1,33.3040691,126.1881455,,,Y,Y,Y,Y(5),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,4,홍해삼,생산방류,20000,마리,10,kg,,,40000,,,,40000,,,40000,,,,1~10,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 우도면 연평리 2656,33.5042977,126.954048,,,Y,Y,Y,Y(5),방류연도,2022
2022-08-11 ~ 2022-08-11,,,한국수산자원공단 서해생명자원센터,25,황복,매입방류,374060,마리,,,,,,,156641,,156641,,,156641,418.76,500,,~,지자체사업/수산종자관리사업,수산종자매입방류,경기도 김포시 금포로 1705-1,37.6796475,126.6600003,,,Y,Y,Y,N,방류연도,2022
2022-07-28 ~ 2022-07-28,12,경기,경기도 파주시,25,황복,매입방류,170212,마리,,,,,32000,,48000,,80000,,,80000,470,500,,~,지자체사업/수산종자관리사업,수산종자매입방류,경기도 파주시 적성면 두지리 196-1,37.9654844,126.8889194,,,Y,Y,Y,N,방류연도,2022
2022-08-19 ~ 2022-08-19,12,경기,경기도 고양시,25,황복,매입방류,169491,마리,,,,,22499,,52500,,74999,,,74999,442.5,500,,~,지자체사업/수산종자관리사업,수산종자매입방류,경기도 고양시 덕양구 행주동 500,37.5957629,126.8209637,,,Y,Y,Y,N,방류연도,2022
2022-08-11 ~ 2022-08-11,12,경기,경기도 김포시,25,황복,매입방류,374060,마리,,,,,34000,,136000,,170000,,,170000,418.66,500,전장 5,3.02~3.02,지자체사업/수산종자관리사업,수산종자매입방류,경기도 김포시 운양동 1245,37.6707629,126.6704696,,,Y,Y,Y,N,방류연도,2022
2022-07-26 ~ 2022-07-27,1,부산,부산광역시 수산자원연구소,25,황복,생산방류,58000,마리,,,,11928,,,,,11928,,,11928,206,206,전장 5,2~3,지자체사업/수산종자관리사업,생산방류,부산광역시 사하구 장림1동 1082-3,35.080166,128.957373,,,Y,Y,Y,N,방류연도,2022
2022-07-07 ~ 2022-07-07,3,울산,울산광역시 울주군,,황어,생산방류,30000,마리,,,,,,,,,0,,,0,,,전장 1,~,지자체사업/수산종자관리사업,회귀어류 종자생산 및 육성,울산광역시 울주군 범서읍 구영리 1073-1,35.5617903,129.2483925,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,7,전남,전라남도 해양수산과학원,,황어,생산방류,500000,마리,,,,,47100,,,,47100,,,47100,,,,,지자체사업/수산종자관리사업,기타,전라남도 구례군 간전면 양천리 881-14,35.1897118,127.5458709,"다슬기, 황어, 수계조사 등 합산 예산 (47,100천원)",,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,9,경북,경상북도 울릉군,,흑해삼,무상방류,80000,마리,160,kg,,,,,,,0,,,,,,,1~7,기타 지자체사업,기타 지자체사업,경상북도 울릉군 북면 현포리,37.5277352,130.8271955,방류물량 산출내역 : 미수*평균무게 2g,,Y,Y,Y,Y(0),방류연도,2022
